"Istider, sten og landskab 4. - 10.",Vejen,Museum,Gram Lergrav,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,Energi,,,,,,,,,,,,,,
Engineer the future - Book en ekspert 4. - 9.,Vejen,Natur- og innovationsværksteder,Engineering the future,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,Energi,,,,,,,,,,,,,,
"Vinden på stranden, skoler 0. - 7.",Vejen,Natur- og innovationsværksteder,Børnenes lystfisker Akademi,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,,,,Indskoling,Mellemtrin,Udskoling,,,Klima,,Ressourcer,Energi,,,,,,,,,,,,,,
Gårdbesøg 0. - 9.,Vejen,Andre aktører,Landbrug og Fødevarer,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,,,Klima,Fødevarer,Ressourcer,,,,,,,,,,,,,,,
Husdyr vs vilde dyr 0. - 3.,Vejen,Museum,Glad zoo,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,,,,,,,,,,,,,
Jobbet som dyrepasser 0. - 3.,Vejen,Museum,Glad zoo,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,,,,,,,,,,,,,
Kænguruen 0. - 3.,Vejen,Museum,Glad zoo,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,,,,,,,,,,,,,
Kloge dyr 0. - 3.,Vejen,Museum,Glad zoo,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,,,,,,,,,,,,,
Sanse-safari 4. - 9.,Vejen,Museum,Glad zoo,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Dyrs tilpasning og forskelligheder 4. - 9.,Vejen,Museum,Glad zoo,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
"Dyrs opståen, udvikling, etiske problemstillinger 4. - 9.",Vejen,Museum,Glad zoo,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Slanger og krybdyr 4. - 9.,Vejen,Museum,Glad zoo,,,,,,,,,,,,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Bliv Naturligvis 0. - 9.,Vejen,Andre aktører,Bliv Naturligvis,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,Ressourcer,,,,,,,,,,,,,,,
Bondegård- og mejeribesøg 0. - 9.,Vejen,Andre aktører,Elmegården,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,Fødevarer,,,,,,,,,,,,,,,,
Vi undersøger levende dyr 0. - 3.,Vejen,Museum,Fiskeri- og Søfartsmuseet,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,,,,,,,,,,,,,
Vadevandring 0. - 3.,Vejen,Museum,Fiskeri- og Søfartsmuseet,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,Klima,,,,,,,,,,,,,,,,,
Dissektion af blæksprutter 3. - 6.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,,,Natur,,,Fødevarer,,,,,,,,,,,,,,,,
Vi åbner en blæksprutte 3. - 6.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,Fødevarer,,,,,,,,,,,,,,,,
Rundvisning bag kulissen 3. - 6.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
En verden af hvaler 3. - 6.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,Klima,,,,,,,,,,,,,,,,,
Vadevandring 3. - 6.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,Klima,,,,,,,,,,,,,,,,,
Dissektion af fisk 7. - 10.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,Fødevarer,,,,,,,,,,,,,,,,
Plastik på stranden 7. - 10.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,Klima,,Ressourcer,,,,,,,,,,,,,,,
Vadevandring i Vadehavet 7. - 10.,Vejen,Museum,Fiskeri- og Søfartsmuseet,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,Klima,,,,,,,,,,,,,,,,,
Vand og fotosyntese 4. - 6.,Sorø,Natur- og innovationsværksted,Kongskilde Naturcenter,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,,,,,,,,,,,,,
Livet i vandet - smådyr 4. - 6.,Sorø,Natur- og innovationsværksted,Kongskilde Naturcenter,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,,,,,,,,,,,,,
Vandet som spisekammer 4. - 6.,Sorø,Natur- og innovationsværksted,Kongskilde Naturcenter,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,Fødevarer,,,,,,,,,,,,,,,,
Sciencetalenter 7. - 9.,Sorø,Andre aktører,Astra/Sorø Akademi,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,Klima,,,Energi,Science generelt,,,,,,,,,,,,,
First Lego League 0. - 10.,Sorø,Andre aktører,First Lego League,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,,,Klima,,Ressourcer,Energi,Science generelt,,,,,,,,,,,,,
Naturfagsmaraton 5. - 6.,Sorø,Andre aktører,Naturvidenskabernes Hus,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,Klima,,,Energi,Science generelt,,,,,,,,,,,,,
Metal og muligheder 6.,Sorø,Virksomhed,Sorø Maskin Industri a/s,,,,,,,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,,,,,,,,,,,,,,
Plastens egenskaber og genanvendelse 8. - 9.,Sorø,Virksomhed,HBN Teknik a/s,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Plastens egenskaber og genanvendelse 8. - 9.,Sorø,Virksomhed,Plastmo a/s,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Fra jord til bord 0. - 6.,Sorø,Museum,Museum Vestsjælland,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,,,,Fødevarer,,,,,,,,,,,,,,,,
Fugleliv ved skov og sø 0. - 4.,Silkeborg,Naturværksted,AQUA Naturfagscenter,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://udoglaer.dk/grundskole/fugleliv-ved-skov-og-s%C3%B8,,,,,,,,,,,,
Pattedyr i skoven 0. - 4.,Silkeborg,Naturværksted,AQUA Naturfagscenter,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://udoglaer.dk/grundskole/pattedyr-i-skoven,,,,,,,,,,,,
Evolution: Variation og tilpasninger 4. - 10.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,https://udoglaer.dk/grundskole/evolution-variation-og-tilpasninger,,,,,,,,,,,,
Gæt en dims 5. - 6.,Silkeborg,Andre aktører,Silkeborg Bibliotek,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://udoglaer.dk/grundskole/g%C3%A6t-en-dims,,,,,,,,,,,,
Odderen 2. - 4.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,2. klasse,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://udoglaer.dk/grundskole/odderen,,,,,,,,,,,,
Forløb om evolution på jeres skole 4. - 6.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://udoglaer.dk/grundskole/forl%C3%B8b-om-evolution-p%C3%A5-jeres-skole,,,,,,,,,,,,
Vandmiljø 7. - 10.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://udoglaer.dk/grundskole/vandmilj%C3%B8-1,,,,,,,,,,,,
Fra jord til bord: Planter 4. - 10.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,,https://udoglaer.dk/grundskole/fra-jord-til-bord-planter,,,,,,,,,,,,
Fra jord til bord: Fuglen 4. - 10.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,,https://udoglaer.dk/grundskole/fra-jord-til-bord-fuglen,,,,,,,,,,,,
Ferskvandsforsker 4. - 6.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://udoglaer.dk/grundskole/ferskvandsforsker,,,,,,,,,,,,
Fra jord til borg: Æblet 2. - 6.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,Fødevarer,,,,https://udoglaer.dk/grundskole/fra-jord-til-bord-%C3%A6blet,,,,,,,,,,,,
Under overfladen 6. - 10.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,https://udoglaer.dk/grundskole/under-overfladen,,,,,,,,,,,,
Bæredygtig energi på jeres skole 7. - 9.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,,Energi,,https://udoglaer.dk/grundskole/b%C3%A6redygtig-energi-p%C3%A5-jeres-skole,,,,,,,,,,,,
Fisk og fiskeri 2. - 3.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://udoglaer.dk/grundskole/fisk-og-fiskeri-1,,,,,,,,,,,,
Livet i vandhullet 0. - 3.,Silkeborg,Naturværksted,AQUA Naturfagscenter,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://udoglaer.dk/grundskole/livet-i-vandhullet,,,,,,,,,,,,
"""Vores hjem"" på jeres skole 1.",Silkeborg,Naturværksted,AQUA Naturfagscenter,,1. klasse,,,,,,,,,,Indskoling,,,,,Klima,,,,,https://udoglaer.dk/grundskole/vores-hjem-p%C3%A5-jeres-skole,,,,,,,,,,,,
Smådyrene på land 0. - 3.,Silkeborg,Naturværksted,AQUA Naturfagscenter,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://udoglaer.dk/grundskole/sm%C3%A5dyrene-p%C3%A5-land,,,,,,,,,,,,
Gårdbesøg 0. - 10.,Silkeborg,Virksomhed,Fødevarer & Landbrug,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,Ressourcer,,,https://udoglaer.dk/grundskole/g%C3%A5rdbes%C3%B8g-0,,,,,,,,,,,,
Online gårdbesøg 0. - 10.,Silkeborg,Virksomhed,Fødevarer & Landbrug,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,Ressourcer,,,https://udoglaer.dk/grundskole/online-g%C3%A5rdbes%C3%B8g,,,,,,,,,,,,
Fra skrald til skat 0. - 9.,Silkeborg,Andre aktører,Teknik og miljø,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,,,,,Ressourcer,,,https://udoglaer.dk/grundskole/fra-skrald-til-skat,,,,,,,,,,,,
Mål for forandring 5. - 6.,Silkeborg,Virksomhed,MUNDU-center for global dannelse,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,,,Klima,,Ressourcer,,,https://udoglaer.dk/grundskole/m%C3%A5l-forandring,,,,,,,,,,,,
Verdensmål i øjenhøjde 8. - 10.,Silkeborg,Virksomhed,MUNDU-center for global dannelse,,,,,,,,,8. klasse,9. klasse,10. klasse,,,Udskoling,,,Klima,,Ressourcer,,,https://udoglaer.dk/grundskole/verdensm%C3%A5l-i-%C3%B8jenh%C3%B8jde,,,,,,,,,,,,
Besøg genbrugsstationen eller få besøg 0. - 10.,Silkeborg,Virksomhed,Silkeborg Forsyning,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,,,,,Ressourcer,,,https://udoglaer.dk/grundskole/bes%C3%B8g-genbrugsstationen-eller-f%C3%A5-bes%C3%B8g,,,,,,,,,,,,
Verdensmål på spil 7. - 10.,Silkeborg,Virksomhed,FN-forbundet,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,,,Klima,,Ressourcer,,,https://udoglaer.dk/grundskole/verdensm%C3%A5l-p%C3%A5-spil,,,,,,,,,,,,
Brug Fritidsgården 0. - 10.,Silkeborg,Andre aktører,Fritidsgården,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://udoglaer.dk/grundskole/brug-fritidsg%C3%A5rden,,,,,,,,,,,,
Vinteraktivitet - fugle ved foderbrættet 0. - 6.,Silkeborg,Naturværksted,AQUA Naturfagscenter,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://udoglaer.dk/grundskole/vinteraktivitet-fugle-ved-foderbr%C3%A6ttet,,,,,,,,,,,,
Naturens gang 4. - 10.,Silkeborg,Naturværksted,AQUA Naturfagscenter,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,https://udoglaer.dk/grundskole/naturens-gang,,,,,,,,,,,,
Tema-rygsække 0. - 10.,Silkeborg,Naturværksted,AQUA Naturfagscenter,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://udoglaer.dk/grundskole/udl%C3%A5n-tema-rygs%C3%A6kke,,,,,,,,,,,,
Rundvisning 0. - 10.,Silkeborg,Virksomhed,Silkeborg Forsyning,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,,,,,Ressourcer,Energi,Klassetrin ikke oplyst,https://www.silkeborgforsyning.dk/servicemenu/om-os/rundvisning,,,,,,,,,,,,
Den klimavenlige skole 7.,Silkeborg,Virksomhed,Kjellerup VVS A/S,,,,,,,,7. klasse,,,,,,Udskoling,,,Klima,,Ressourcer,Energi,,https://skolenivirkeligheden.dk/silkeborg/forloeb/matematik/den-klimavenlige-skole-17,,,,,,,,,,,,
Metal og muligheder 6.,Silkeborg,Virksomhed,TA Stål,,,,,,,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-teknologi/metal-og-muligheder-27,,,,,,,,,,,,
Tekstiler og design 4. - 9.,Silkeborg,Virksomhed,ISAY A/S,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/handvaerk-og-design/tekstiler-og-design-12,,,,,,,,,,,,
DI - Skolen på byggepladsen 4. - 9.,Silkeborg,Virksomhed,Dansk Industri,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/erhverv/di-skolen-pa-byggepladsen,,,,,,,,,,,,
"Spedition, transport og matematik 7. - 9.",Silkeborg,Virksomhed,Søholt Transport A/S,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/matematik/spedition-transport-og-matematik-3,,,,,,,,,,,,
Plastens egenskaber og genanvendelse 8. - 9.,Silkeborg,Virksomhed,Wavin,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/fysik-kemi/plastens-egenskaber-og-genanvendelse-37,,,,,,,,,,,,
Metal og muligheder 6.,Silkeborg,Virksomhed,HMF Group,,,,,,,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-teknologi/metal-og-muligheder-48,,,,,,,,,,,,
Plastens egenskaber og genanvendelse 8. - 9.,Silkeborg,Virksomhed,Martin Høft A/S - Rolgros,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/fysik-kemi/plastens-egenskaber-og-genanvendelse-12,,,,,,,,,,,,
Savannens dyr 0. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-savannens-dyr,,,,,,,,,,,,
Biologisk mangfoldighed 7. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-biologisk-mangfoldighed,,,,,,,,,,,,
Grønlands dyr 0. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-gronlands-dyr,,,,,,,,,,,,
Hvaler 4. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,,,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-hvaler,,,,,,,,,,,,
"Klimaforandringer i fortid, nutid og fremtid 4. - 9.",Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,Klima,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-klimaforandringer-i-fortid-nutid-og-fremtid,,,,,,,,,,,,
Evolution 4. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-evolution,,,,,,,,,,,,
Regnskovens dyr 7. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-regnskovens-dyr-1,,,,,,,,,,,,
Skovens dyr 0. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-skovens-dyr,,,,,,,,,,,,
Regnskovens dyr 4. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-regnskovens-dyr,,,,,,,,,,,,
Plastens genanvendelse 8. - 9.,Silkeborg,Virksomhed,JO Plast A/S,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/fysik-kemi/plastens-egenskaber-og-genanvendelse-7,,,,,,,,,,,,
Metal og muligheder 6.,Silkeborg,Virksomhed,Niebuhr Gears A/S,,,,,,,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-teknologi/metal-og-muligheder-37,,,,,,,,,,,,
Plastens egenskaber og genanvendelse 8. - 9.,Silkeborg,Virksomhed,Sundolitt A/S,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/fysik-kemi/plastens-egenskaber-og-genanvendelse-32,,,,,,,,,,,,
Bliv NaturligVis 0. - 9.,Silkeborg,Virksomhed,Bliv naturligvis,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/bliv-naturligvis,,,,,,,,,,,,
UpCycling - forny det kasserede 4. - 9.,Silkeborg,Virksomhed,Gæsteatelier Hollufgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/kreativitet/gaesteatelier-hollufgard-up-cycling-forny-det-kasserede,,,,,,,,,,,,
Vandets værdi 4. - 9.,Silkeborg,Virksomhed,Skanderborg Forsyning,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/andre-tilbud/vandets-vaerdi-skanderborg-forsyning,,,,,,,,,,,,
Kom under jorden og hør fortællingen om røveren Jens Langkniv 0. - 9.,Silkeborg,Museum,Daugbjerg Kalkgruber,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/kom-under-jorden-og-hor-fortaellingen-om-roveren-jens-langkniv,,,,,,,,,,,,
Gårdbesøg 0. - 9.,Silkeborg,Virksomhed,Landbrug og Fødevarer,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/naturfag-teknologi/landbrug-og-fodevarer-gardbesog,,,,,,,,,,,,
Engineer the future - book en ekspert 4. - 9.,Silkeborg,Virksomhed,Engineer the future,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,Klima,,,Energi,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/engineer-the-future-book-en-ekspert,,,,,,,,,,,,
Bliv fisker for en dag 0. - 6.,Silkeborg,Andre aktører,Dansk Amatørfiskerforening,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,Fødevarer,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/naturfag-teknologi/bliv-fisker-for-en-dag,,,,,,,,,,,,
Besøg en byggeplads 4. - 9.,Silkeborg,Virksomhed,Dansk Byggeri,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/erhverv/besog-en-byggeplads-1,,,,,,,,,,,,
Dissektion af svinehjerte 4. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-dissektion-af-svinehjerte,,,,,,,,,,,,
Genetik og genteknologi 7. - 9.,Silkeborg,Museum,Naturhistorisk Museum Aarhus,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://skolenivirkeligheden.dk/silkeborg/forloeb/natur-friluftsliv/naturhistorisk-museum-aarhus-genetik-og-genteknologi,,,,,,,,,,,,
Naturtraileren 0. - 9.,Silkeborg,Museum,AQUA Akvarium og Dyrepark,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://visitaqua.dk/for-lokale-skoler-naturtrailer/,,,,,,,,,,,,
